image_id,format,target_size,file_path,brisque,niqe,nima,clip
testimages_flowers,jpeg,25000,../imgs/jpeg_dec/25000/testimages_flowers.png,34.96600341796875,5.253089919681218,3.863391876220703,0.5340399742126465
testimages_tools_a,jpeg,25000,../imgs/jpeg_dec/25000/testimages_tools_a.png,43.94891357421875,5.341192359783321,4.3078293800354,0.44624271988868713
testimages_roof,jpeg,25000,../imgs/jpeg_dec/25000/testimages_roof.png,99.59344482421875,14.789808932124627,4.888580322265625,0.5705004930496216
testimages_cushions,jpeg,25000,../imgs/jpeg_dec/25000/testimages_cushions.png,28.82489013671875,5.518349791660405,4.294015407562256,0.49401479959487915
testimages_cards_b,jpeg,25000,../imgs/jpeg_dec/25000/testimages_cards_b.png,25.71893310546875,8.56418443933522,4.903313159942627,0.4966227114200592
testimages_billiard_balls_a,jpeg,25000,../imgs/jpeg_dec/25000/testimages_billiard_balls_a.png,47.11737060546875,6.714406197979994,4.630399703979492,0.5004981756210327
testimages_chairs,jpeg,25000,../imgs/jpeg_dec/25000/testimages_chairs.png,70.72625732421875,10.725715804211989,5.5065155029296875,0.735860288143158
testimages_wood_game,jpeg,25000,../imgs/jpeg_dec/25000/testimages_wood_game.png,24.26239013671875,5.504023373776181,4.385837078094482,0.5619746446609497
testimages_pencils_a,jpeg,25000,../imgs/jpeg_dec/25000/testimages_pencils_a.png,78.41375732421875,5.9485615871999435,5.45930814743042,0.7308935523033142
testimages_tomatoes_a,jpeg,25000,../imgs/jpeg_dec/25000/testimages_tomatoes_a.png,45.20477294921875,9.140728755631748,4.732457637786865,0.5410478115081787
testimages_pillar,jpeg,25000,../imgs/jpeg_dec/25000/testimages_pillar.png,22.76434326171875,4.388798635198444,4.309098243713379,0.6797490119934082
testimages_lion,jpeg,25000,../imgs/jpeg_dec/25000/testimages_lion.png,13.50555419921875,4.565105026644846,4.536657333374023,0.7590735554695129
testimages_apples,jpeg,25000,../imgs/jpeg_dec/25000/testimages_apples.png,29.77020263671875,5.650472813133602,4.393686294555664,0.7394987940788269
testimages_keyboard_a,jpeg,25000,../imgs/jpeg_dec/25000/testimages_keyboard_a.png,23.40057373046875,8.341937031699022,4.8246965408325195,0.24829714000225067
testimages_tomatoes_b,jpeg,25000,../imgs/jpeg_dec/25000/testimages_tomatoes_b.png,46.23211669921875,9.155184208334738,4.187676429748535,0.31604138016700745
testimages_cards_a,jpeg,50000,../imgs/jpeg_dec/50000/testimages_cards_a.png,19.38153076171875,4.228578272684187,4.783538818359375,0.6136313676834106
testimages_baloons,jpeg,50000,../imgs/jpeg_dec/50000/testimages_baloons.png,37.79559326171875,6.395143096772702,4.458156108856201,0.5323580503463745
testimages_almonds,jpeg,50000,../imgs/jpeg_dec/50000/testimages_almonds.png,23.88739013671875,3.616776891094496,4.4802961349487305,0.47170600295066833
testimages_guitar_fret,jpeg,50000,../imgs/jpeg_dec/50000/testimages_guitar_fret.png,27.99041748046875,4.232463677196977,4.659707546234131,0.6076889038085938
testimages_plastic,jpeg,50000,../imgs/jpeg_dec/50000/testimages_plastic.png,20.46990966796875,5.92016331713799,5.154679298400879,0.7718682289123535
testimages_fence,jpeg,50000,../imgs/jpeg_dec/50000/testimages_fence.png,43.52117919921875,5.559866854855784,5.387429237365723,0.5997253656387329
testimages_ducks,jpeg,50000,../imgs/jpeg_dec/50000/testimages_ducks.png,41.18426513671875,7.032515025724469,4.860633373260498,0.7303186655044556
testimages_guitar_bridge,jpeg,50000,../imgs/jpeg_dec/50000/testimages_guitar_bridge.png,1.45526123046875,3.6897972889246593,4.826807022094727,0.6027786731719971
testimages_sweets,jpeg,50000,../imgs/jpeg_dec/50000/testimages_sweets.png,28.48309326171875,4.688037559765905,4.313995838165283,0.469277948141098
testimages_snails,jpeg,50000,../imgs/jpeg_dec/50000/testimages_snails.png,23.39569091796875,3.985987453008247,4.582648277282715,0.5636099576950073
testimages_guitar_head,jpeg,50000,../imgs/jpeg_dec/50000/testimages_guitar_head.png,32.36004638671875,3.271451080246045,4.691097736358643,0.7779393196105957
testimages_bananas,jpeg,50000,../imgs/jpeg_dec/50000/testimages_bananas.png,12.88494873046875,4.599396576061543,4.115416526794434,0.7997466921806335
testimages_keyboard_b,jpeg,50000,../imgs/jpeg_dec/50000/testimages_keyboard_b.png,30.92010498046875,4.308312954694052,4.168959617614746,0.4884258210659027
testimages_scarf,jpeg,50000,../imgs/jpeg_dec/50000/testimages_scarf.png,46.47235107421875,6.21503579444462,4.604380130767822,0.5276092290878296
testimages_multimeter,jpeg,50000,../imgs/jpeg_dec/50000/testimages_multimeter.png,21.04803466796875,3.0859121739852253,3.9317145347595215,0.5764415264129639
